molecule,dalpha,dbeta
dsgdb9nsd_124111,0.0,1.5
dsgdb9nsd_124111,0.0,1.5
dsgdb9nsd_124111,0.0,1.5
dsgdb9nsd_124111,0.0,1.5
dsgdb9nsd_038638,0.0,0.9
dsgdb9nsd_038638,0.0,0.9
dsgdb9nsd_038638,0.0,0.9
dsgdb9nsd_038638,0.0,0.9
dsgdb9nsd_038638,0.0,1.2
dsgdb9nsd_038638,0.0,1.1
dsgdb9nsd_038638,0.0,0.9
dsgdb9nsd_000408,0.0,1.8
dsgdb9nsd_000408,0.0,1.7
dsgdb9nsd_000408,0.0,1.5
dsgdb9nsd_000408,0.0,1.5
dsgdb9nsd_000408,0.0,1.9
dsgdb9nsd_000408,0.0,1.7
dsgdb9nsd_000408,0.0,1.5
dsgdb9nsd_000408,0.0,1.5
dsgdb9nsd_000408,0.0,1.9
dsgdb9nsd_000408,0.0,1.8
dsgdb9nsd_000408,0.0,1.8
dsgdb9nsd_000408,0.0,1.7
dsgdb9nsd_000408,0.0,1.9
dsgdb9nsd_012791,0.0,0.9
dsgdb9nsd_012791,0.0,0.9
dsgdb9nsd_012791,0.0,1.2
dsgdb9nsd_012791,0.0,0.9
dsgdb9nsd_012791,0.0,0.9
dsgdb9nsd_012791,0.0,0.9
dsgdb9nsd_012791,0.0,1.1
dsgdb9nsd_012791,0.0,1.1
dsgdb9nsd_015637,0.8,1.7
dsgdb9nsd_015637,0.8,0.1
dsgdb9nsd_015637,0.8,0.1
dsgdb9nsd_015637,0.8,0.0
dsgdb9nsd_015637,0.8,0.1
dsgdb9nsd_015637,0.7,1.0
dsgdb9nsd_015637,0.8,0.1
dsgdb9nsd_049367,0.4,1.5
dsgdb9nsd_049367,0.5,1.7
dsgdb9nsd_049367,0.4,1.5
dsgdb9nsd_049367,0.5,1.7
dsgdb9nsd_049367,0.4,1.5
dsgdb9nsd_049367,0.4,1.5
dsgdb9nsd_049367,0.4,1.7
dsgdb9nsd_049367,0.5,1.7
dsgdb9nsd_049367,0.5,1.7
dsgdb9nsd_049367,0.5,1.7
dsgdb9nsd_049367,0.4,1.7
dsgdb9nsd_049367,0.4,1.7
dsgdb9nsd_000089,0.6,1.6
dsgdb9nsd_002053,0.7,1.1
dsgdb9nsd_002053,0.9,1.8
dsgdb9nsd_002053,0.7,0.4
dsgdb9nsd_002053,0.7,0.4
dsgdb9nsd_002053,0.9,1.8
dsgdb9nsd_002053,0.7,1.1
dsgdb9nsd_002053,0.7,0.4
dsgdb9nsd_002053,0.7,1.1
dsgdb9nsd_002053,0.7,0.4
dsgdb9nsd_002053,0.9,1.8
dsgdb9nsd_002053,0.9,1.8
dsgdb9nsd_002053,0.8,1.1
dsgdb9nsd_002053,0.7,1.2
dsgdb9nsd_002053,0.7,1.1
dsgdb9nsd_002053,0.9,1.8
dsgdb9nsd_002053,0.7,1.1
dsgdb9nsd_002053,0.7,1.1
dsgdb9nsd_002053,0.7,0.4
dsgdb9nsd_001302,0.0,0.9
dsgdb9nsd_001302,0.1,1.9
dsgdb9nsd_001302,0.0,1.2
dsgdb9nsd_001302,0.0,0.9
dsgdb9nsd_001302,0.0,1.4
dsgdb9nsd_001302,0.0,0.9
dsgdb9nsd_001302,0.0,0.9
dsgdb9nsd_001302,0.0,0.9
dsgdb9nsd_001302,0.0,1.2
dsgdb9nsd_001302,0.0,1.2
dsgdb9nsd_001302,0.0,0.9
dsgdb9nsd_001302,0.0,1.1
dsgdb9nsd_001302,0.0,1.1
dsgdb9nsd_001302,0.0,0.9
dsgdb9nsd_103509,0.0,0.9
dsgdb9nsd_103509,0.0,1.1
dsgdb9nsd_103509,0.0,1.1
dsgdb9nsd_103509,0.0,1.1
dsgdb9nsd_103509,0.0,1.2
dsgdb9nsd_103509,0.0,1.1
dsgdb9nsd_103509,0.0,1.1
dsgdb9nsd_103509,0.0,1.1
dsgdb9nsd_103509,0.0,1.1
dsgdb9nsd_095154,0.0,0.5
dsgdb9nsd_095154,0.0,0.4
dsgdb9nsd_095154,0.0,0.4
dsgdb9nsd_095154,0.0,0.4
dsgdb9nsd_095154,0.0,0.3
dsgdb9nsd_095154,0.0,0.3
dsgdb9nsd_040982,0.0,1.4
dsgdb9nsd_040982,0.0,1.2
dsgdb9nsd_040982,0.0,1.2
dsgdb9nsd_040982,0.0,1.2
dsgdb9nsd_040982,0.0,1.1
dsgdb9nsd_040982,0.0,1.2
dsgdb9nsd_040982,0.0,1.3
dsgdb9nsd_040982,0.0,1.2
dsgdb9nsd_010245,0.0,0.9
dsgdb9nsd_010245,0.0,0.9
dsgdb9nsd_010245,0.0,0.9
dsgdb9nsd_010245,0.0,0.9
dsgdb9nsd_003739,0.0,0.9
dsgdb9nsd_003739,0.0,0.9
dsgdb9nsd_003739,0.0,0.9
dsgdb9nsd_003739,0.0,0.9
dsgdb9nsd_003739,0.0,0.9
dsgdb9nsd_077509,0.0,2.0
dsgdb9nsd_077509,0.0,2.0
dsgdb9nsd_077509,0.0,2.0
dsgdb9nsd_077509,0.0,2.0
dsgdb9nsd_077509,0.0,2.0
dsgdb9nsd_021527,0.1,1.9
dsgdb9nsd_021527,0.1,1.9
dsgdb9nsd_001886,0.0,1.8
dsgdb9nsd_001886,0.0,1.8
dsgdb9nsd_001886,0.0,1.8
dsgdb9nsd_001886,0.0,1.3
dsgdb9nsd_001886,0.0,1.3
dsgdb9nsd_001886,0.0,1.8
dsgdb9nsd_001886,0.0,1.3
dsgdb9nsd_001886,0.0,1.3
dsgdb9nsd_001886,0.0,1.3
dsgdb9nsd_001886,0.0,1.3
dsgdb9nsd_001886,0.0,1.3
dsgdb9nsd_001886,0.0,1.8
dsgdb9nsd_012876,0.0,0.4
dsgdb9nsd_012876,0.0,0.4
dsgdb9nsd_012876,0.0,0.4
dsgdb9nsd_011807,0.0,0.3
dsgdb9nsd_011807,0.0,0.3
dsgdb9nsd_011807,0.0,0.3
dsgdb9nsd_011807,0.0,0.3
dsgdb9nsd_011807,0.0,0.3
dsgdb9nsd_011807,0.0,0.3
dsgdb9nsd_031882,0.5,1.5
dsgdb9nsd_031882,0.4,0.2
dsgdb9nsd_031882,0.8,2.0
dsgdb9nsd_031882,0.5,1.7
dsgdb9nsd_031882,0.5,1.0
dsgdb9nsd_031882,0.8,0.1
dsgdb9nsd_031882,0.7,0.4
dsgdb9nsd_031882,0.5,1.4
dsgdb9nsd_031882,0.5,0.8
dsgdb9nsd_031882,0.5,1.4
dsgdb9nsd_031882,0.8,2.0
dsgdb9nsd_018751,1.1,0.6
dsgdb9nsd_018751,1.0,1.7
dsgdb9nsd_018751,1.2,1.9
dsgdb9nsd_018751,1.2,1.9
dsgdb9nsd_018751,1.1,0.6
dsgdb9nsd_018751,1.0,1.7
dsgdb9nsd_018751,1.2,1.9
dsgdb9nsd_018751,1.2,1.4
dsgdb9nsd_018751,1.3,0.2
dsgdb9nsd_018751,1.2,0.4
dsgdb9nsd_131212,0.0,0.7
dsgdb9nsd_131212,0.0,0.9
dsgdb9nsd_131212,0.0,0.7
dsgdb9nsd_131212,0.0,0.8
dsgdb9nsd_131212,0.0,1.2
dsgdb9nsd_131212,0.0,1.2
dsgdb9nsd_131212,0.0,0.8
dsgdb9nsd_131212,0.0,0.7
dsgdb9nsd_131212,0.0,0.9
dsgdb9nsd_131212,0.0,0.8
dsgdb9nsd_131212,0.0,1.2
dsgdb9nsd_131212,0.0,1.2
dsgdb9nsd_000018,1.4,0.5
dsgdb9nsd_000018,1.4,1.7
dsgdb9nsd_000018,1.4,1.8
dsgdb9nsd_000018,1.4,1.2
dsgdb9nsd_000018,1.2,1.9
dsgdb9nsd_000018,1.4,1.4
dsgdb9nsd_000018,1.6,0.6
dsgdb9nsd_000018,1.6,0.4
dsgdb9nsd_000018,1.7,1.5
dsgdb9nsd_000018,1.4,1.4
dsgdb9nsd_000018,1.4,1.4
dsgdb9nsd_000018,1.4,1.4
dsgdb9nsd_000018,1.4,1.4
dsgdb9nsd_000018,1.8,1.4
dsgdb9nsd_000018,1.4,0.1
dsgdb9nsd_000018,1.4,1.0
dsgdb9nsd_000018,1.6,0.6
dsgdb9nsd_000018,1.4,1.6
dsgdb9nsd_000018,1.4,1.4
dsgdb9nsd_000018,1.6,1.4
dsgdb9nsd_000018,1.5,1.4
dsgdb9nsd_000018,1.4,1.2
dsgdb9nsd_000018,1.4,1.4
dsgdb9nsd_000018,1.4,0.8
dsgdb9nsd_000018,1.6,1.4
dsgdb9nsd_000018,1.5,0.7
dsgdb9nsd_019581,1.0,0.9
dsgdb9nsd_019581,0.8,0.9
dsgdb9nsd_019581,0.8,0.9
dsgdb9nsd_019581,0.8,0.4
dsgdb9nsd_019581,1.2,1.9
dsgdb9nsd_019581,0.8,0.3
dsgdb9nsd_019581,0.8,0.1
dsgdb9nsd_019581,0.8,0.9
dsgdb9nsd_019581,0.8,0.1
dsgdb9nsd_019581,0.8,0.9
dsgdb9nsd_025622,0.0,1.2
dsgdb9nsd_025622,0.0,1.1
dsgdb9nsd_025622,0.0,1.0
dsgdb9nsd_002386,0.0,1.6
dsgdb9nsd_002386,0.0,1.6
dsgdb9nsd_002386,0.0,1.6
dsgdb9nsd_002386,0.0,2.0
dsgdb9nsd_002386,0.0,1.6
dsgdb9nsd_002386,0.0,1.6
dsgdb9nsd_002386,0.0,2.0
dsgdb9nsd_002386,0.0,1.6
dsgdb9nsd_051606,0.7,0.1
dsgdb9nsd_051606,0.7,1.8
dsgdb9nsd_051606,0.7,0.1
dsgdb9nsd_051606,0.7,0.1
dsgdb9nsd_051606,0.7,0.1
dsgdb9nsd_051606,0.7,1.8
dsgdb9nsd_051606,0.7,0.1
dsgdb9nsd_000358,0.8,2.0
dsgdb9nsd_000358,1.1,0.6
dsgdb9nsd_000358,1.4,1.7
dsgdb9nsd_000358,1.2,1.0
dsgdb9nsd_000358,0.8,2.0
dsgdb9nsd_000358,0.8,2.0
dsgdb9nsd_000358,0.8,2.0
dsgdb9nsd_000358,1.2,0.1
dsgdb9nsd_000358,1.3,0.2
dsgdb9nsd_000358,1.2,1.9
dsgdb9nsd_000358,0.8,2.0
dsgdb9nsd_000358,1.2,1.7
dsgdb9nsd_000358,1.2,1.7
dsgdb9nsd_000358,0.8,2.0
dsgdb9nsd_000358,1.2,1.3
dsgdb9nsd_000358,1.3,0.2
dsgdb9nsd_000358,0.8,2.0
dsgdb9nsd_000358,1.2,1.0
dsgdb9nsd_021886,0.0,1.2
dsgdb9nsd_021886,0.0,1.2
dsgdb9nsd_021886,0.0,1.2
dsgdb9nsd_040979,0.0,1.1
dsgdb9nsd_040979,0.0,1.0
dsgdb9nsd_040979,0.0,1.1
dsgdb9nsd_040979,0.0,1.1
dsgdb9nsd_012525,0.7,0.9
dsgdb9nsd_012525,0.8,0.1
dsgdb9nsd_012525,0.8,0.1
dsgdb9nsd_012525,0.8,0.1
dsgdb9nsd_012525,0.8,0.1
dsgdb9nsd_012525,0.8,0.1
dsgdb9nsd_008171,0.0,0.8
dsgdb9nsd_008171,0.0,1.1
dsgdb9nsd_008171,0.0,0.7
dsgdb9nsd_008171,0.0,0.7
dsgdb9nsd_008171,0.0,0.7
dsgdb9nsd_008171,0.0,0.7
dsgdb9nsd_008171,0.0,1.1
dsgdb9nsd_008171,0.0,1.1
dsgdb9nsd_006777,0.9,1.4
dsgdb9nsd_006777,0.9,1.4
dsgdb9nsd_006777,1.1,0.6
dsgdb9nsd_006777,1.5,0.2
dsgdb9nsd_006777,1.3,0.1
dsgdb9nsd_006777,1.3,0.8
dsgdb9nsd_006777,0.9,1.8
dsgdb9nsd_006777,1.3,1.4
dsgdb9nsd_006777,1.3,1.4
dsgdb9nsd_006777,1.0,2.0
dsgdb9nsd_006777,1.4,1.5
dsgdb9nsd_006777,1.1,0.8
dsgdb9nsd_006777,1.3,0.2
dsgdb9nsd_006777,1.3,1.4
dsgdb9nsd_006777,1.3,1.7
dsgdb9nsd_006777,1.2,1.9
dsgdb9nsd_006777,1.3,1.0
dsgdb9nsd_009540,0.8,0.2
dsgdb9nsd_009540,1.3,0.1
dsgdb9nsd_009540,1.1,0.6
dsgdb9nsd_009540,1.2,1.9
dsgdb9nsd_009540,1.5,0.1
dsgdb9nsd_009540,0.8,0.1
dsgdb9nsd_009540,0.8,0.1
dsgdb9nsd_009540,0.8,0.1
dsgdb9nsd_009540,1.2,1.3
dsgdb9nsd_009540,1.2,1.3
dsgdb9nsd_009540,0.8,0.1
dsgdb9nsd_009540,1.1,0.1
dsgdb9nsd_009540,0.8,0.1
dsgdb9nsd_009540,1.0,0.4
dsgdb9nsd_009540,1.2,1.3
dsgdb9nsd_002493,0.0,1.4
dsgdb9nsd_002493,0.1,1.4
dsgdb9nsd_002493,0.0,1.4
dsgdb9nsd_002493,0.0,1.4
dsgdb9nsd_002493,0.0,1.4
dsgdb9nsd_002493,0.1,1.9
dsgdb9nsd_002493,0.1,1.4
dsgdb9nsd_002493,0.1,1.4
dsgdb9nsd_002493,0.1,1.4
dsgdb9nsd_002493,0.0,1.4
dsgdb9nsd_002493,0.1,1.4
dsgdb9nsd_002493,0.0,1.4
dsgdb9nsd_002493,0.0,1.4
dsgdb9nsd_005486,0.0,1.3
dsgdb9nsd_005486,0.0,1.3
dsgdb9nsd_002787,0.0,1.1
dsgdb9nsd_002787,0.0,1.1
dsgdb9nsd_002787,0.0,1.1
dsgdb9nsd_002787,0.0,1.1
dsgdb9nsd_002787,0.0,1.1
dsgdb9nsd_002787,0.0,1.1
dsgdb9nsd_002937,0.0,1.1
dsgdb9nsd_002937,0.0,1.1
dsgdb9nsd_002937,0.0,1.1
dsgdb9nsd_002937,0.0,1.1
dsgdb9nsd_002937,0.0,1.0
dsgdb9nsd_002937,0.0,1.1
dsgdb9nsd_002937,0.0,1.1
dsgdb9nsd_002937,0.0,1.1
dsgdb9nsd_039639,0.0,1.1
dsgdb9nsd_039639,0.0,0.9
dsgdb9nsd_039639,0.0,0.7
dsgdb9nsd_039639,0.0,0.7
dsgdb9nsd_039639,0.0,0.8
dsgdb9nsd_039639,0.0,0.7
dsgdb9nsd_039639,0.0,0.7
dsgdb9nsd_019946,0.9,0.9
dsgdb9nsd_019946,1.0,0.1
dsgdb9nsd_019946,1.0,0.8
dsgdb9nsd_019946,1.1,1.8
dsgdb9nsd_019946,1.1,1.8
dsgdb9nsd_019946,1.1,1.8
dsgdb9nsd_019946,1.1,1.8
dsgdb9nsd_019946,1.0,0.8
dsgdb9nsd_019946,1.0,0.3
dsgdb9nsd_019946,1.0,1.8
dsgdb9nsd_019946,1.0,1.8
dsgdb9nsd_062609,0.6,0.2
dsgdb9nsd_062609,0.6,0.9
dsgdb9nsd_062609,1.0,1.3
dsgdb9nsd_062609,0.6,0.9
dsgdb9nsd_062609,0.6,0.9
dsgdb9nsd_062609,0.6,0.8
dsgdb9nsd_062609,0.6,0.9
dsgdb9nsd_062609,0.6,0.8
dsgdb9nsd_040839,0.2,1.2
dsgdb9nsd_040839,0.1,1.0
dsgdb9nsd_040839,0.1,0.3
dsgdb9nsd_040839,0.1,0.4
dsgdb9nsd_040839,0.1,1.0
dsgdb9nsd_040839,0.1,0.4
dsgdb9nsd_040839,0.1,1.0
dsgdb9nsd_040839,0.1,1.6
dsgdb9nsd_040839,0.1,0.4
dsgdb9nsd_040839,0.1,0.3
dsgdb9nsd_040839,0.1,1.0
dsgdb9nsd_040839,0.1,0.1
dsgdb9nsd_040839,0.1,0.4
dsgdb9nsd_040839,0.1,1.0
dsgdb9nsd_084497,0.0,1.1
dsgdb9nsd_084497,0.0,1.1
dsgdb9nsd_084497,0.0,0.8
dsgdb9nsd_084497,0.0,0.8
dsgdb9nsd_084497,0.0,1.1
dsgdb9nsd_084497,0.0,0.8
dsgdb9nsd_084497,0.0,0.7
dsgdb9nsd_084497,0.0,1.1
dsgdb9nsd_084497,0.0,0.8
dsgdb9nsd_084497,0.0,0.7
dsgdb9nsd_084497,0.0,0.7
dsgdb9nsd_130784,0.0,1.1
dsgdb9nsd_130784,0.0,1.1
dsgdb9nsd_130784,0.0,1.1
dsgdb9nsd_130784,0.0,1.1
dsgdb9nsd_130784,0.0,1.1
dsgdb9nsd_130784,0.0,1.1
dsgdb9nsd_130784,0.0,1.1
dsgdb9nsd_130784,0.0,0.9
dsgdb9nsd_003545,0.0,1.1
dsgdb9nsd_003545,0.0,1.1
dsgdb9nsd_003545,0.0,1.2
dsgdb9nsd_003545,0.0,1.0
dsgdb9nsd_003545,0.0,1.1
dsgdb9nsd_002007,0.1,1.4
dsgdb9nsd_002007,0.1,1.5
dsgdb9nsd_002007,0.1,1.5
dsgdb9nsd_002007,0.1,1.4
dsgdb9nsd_002007,0.1,1.5
dsgdb9nsd_002007,0.1,1.4
dsgdb9nsd_002007,0.1,1.5
dsgdb9nsd_002007,0.1,1.5
dsgdb9nsd_002007,0.1,1.5
dsgdb9nsd_002007,0.1,1.4
dsgdb9nsd_002007,0.1,1.4
dsgdb9nsd_002007,0.1,1.5
dsgdb9nsd_055003,0.9,0.1
dsgdb9nsd_055003,0.9,0.1
dsgdb9nsd_055003,0.9,0.0
dsgdb9nsd_055003,0.9,0.1
dsgdb9nsd_055003,1.0,0.1
dsgdb9nsd_055003,0.7,0.1
dsgdb9nsd_055003,0.9,0.1
dsgdb9nsd_020802,0.0,0.9
dsgdb9nsd_020802,0.0,0.7
dsgdb9nsd_020802,0.0,0.7
dsgdb9nsd_020802,0.0,0.7
dsgdb9nsd_020802,0.0,0.7
dsgdb9nsd_020802,0.0,0.8
dsgdb9nsd_055015,0.0,1.1
dsgdb9nsd_055015,0.0,1.0
dsgdb9nsd_055015,0.0,0.9
dsgdb9nsd_055015,0.0,1.1
dsgdb9nsd_055015,0.0,1.1
dsgdb9nsd_055015,0.0,1.2
dsgdb9nsd_055015,0.0,1.1
dsgdb9nsd_002687,0.0,1.6
dsgdb9nsd_002687,0.0,2.0
dsgdb9nsd_002687,0.0,1.8
dsgdb9nsd_002687,0.0,1.9
dsgdb9nsd_002687,0.0,1.8
dsgdb9nsd_002687,0.0,1.8
dsgdb9nsd_002687,0.0,2.0
dsgdb9nsd_006058,0.0,0.6
dsgdb9nsd_006058,0.0,0.6
dsgdb9nsd_006058,0.0,0.6
dsgdb9nsd_006058,0.0,0.6
dsgdb9nsd_006058,0.0,0.6
dsgdb9nsd_021026,0.7,1.3
dsgdb9nsd_021026,0.7,1.3
dsgdb9nsd_021026,0.7,1.3
dsgdb9nsd_021026,0.7,1.3
dsgdb9nsd_031023,0.5,1.5
dsgdb9nsd_031023,0.5,1.7
dsgdb9nsd_031023,0.5,0.2
dsgdb9nsd_031023,0.5,1.3
dsgdb9nsd_031023,0.5,1.7
dsgdb9nsd_031023,0.5,1.7
dsgdb9nsd_001625,1.1,1.8
dsgdb9nsd_001625,1.1,0.6
dsgdb9nsd_001625,1.1,0.0
dsgdb9nsd_001625,0.9,1.4
dsgdb9nsd_001625,1.1,0.7
dsgdb9nsd_001625,1.1,1.8
dsgdb9nsd_001625,1.1,1.8
dsgdb9nsd_001625,1.1,1.8
dsgdb9nsd_001625,1.1,0.8
dsgdb9nsd_001625,1.1,0.6
dsgdb9nsd_001625,1.1,0.0
dsgdb9nsd_001625,1.0,1.8
dsgdb9nsd_001625,1.1,0.6
dsgdb9nsd_001625,1.1,1.8
dsgdb9nsd_001625,1.1,1.8
dsgdb9nsd_001625,1.1,1.7
dsgdb9nsd_001625,1.1,1.1
dsgdb9nsd_001625,1.2,1.9
dsgdb9nsd_001625,1.1,1.8
dsgdb9nsd_001625,1.4,2.0
dsgdb9nsd_001625,1.3,0.2
dsgdb9nsd_000077,1.0,0.9
dsgdb9nsd_000077,1.0,0.9
dsgdb9nsd_000077,1.1,1.2
dsgdb9nsd_000077,1.2,2.0
dsgdb9nsd_000077,1.1,1.2
dsgdb9nsd_000077,1.0,0.9
dsgdb9nsd_000077,1.0,1.0
dsgdb9nsd_000077,1.0,2.0
dsgdb9nsd_000077,1.1,1.2
dsgdb9nsd_000077,1.0,0.9
dsgdb9nsd_000077,1.1,1.2
dsgdb9nsd_000077,1.0,0.9
dsgdb9nsd_000077,0.9,1.4
dsgdb9nsd_000077,1.0,2.0
dsgdb9nsd_000077,1.0,1.3
dsgdb9nsd_000077,0.9,1.4
dsgdb9nsd_000077,1.0,0.9
dsgdb9nsd_118673,0.0,0.9
dsgdb9nsd_118673,0.0,0.9
dsgdb9nsd_118673,0.0,1.2
dsgdb9nsd_118673,0.0,1.2
dsgdb9nsd_118673,0.0,0.9
dsgdb9nsd_118673,0.0,0.9
dsgdb9nsd_001419,0.1,2.0
dsgdb9nsd_001419,0.1,1.9
dsgdb9nsd_001419,0.1,1.9
dsgdb9nsd_001419,0.1,1.9
dsgdb9nsd_001419,0.1,1.9
dsgdb9nsd_001419,0.1,1.9
dsgdb9nsd_001419,0.0,1.8
dsgdb9nsd_001419,0.1,1.9
dsgdb9nsd_001419,0.1,1.9
dsgdb9nsd_001419,0.0,1.8
dsgdb9nsd_001850,0.0,0.8
dsgdb9nsd_001850,0.0,0.8
dsgdb9nsd_001850,0.0,0.8
dsgdb9nsd_001850,0.0,0.8
dsgdb9nsd_001850,0.0,0.8
dsgdb9nsd_002251,0.0,1.9
dsgdb9nsd_002251,0.0,2.0
dsgdb9nsd_002251,0.0,1.8
dsgdb9nsd_002251,0.0,1.8
dsgdb9nsd_002251,0.0,1.8
dsgdb9nsd_002251,0.0,1.9
dsgdb9nsd_002251,0.0,1.9
dsgdb9nsd_002251,0.0,1.8
dsgdb9nsd_002251,0.0,1.8
dsgdb9nsd_002251,0.0,1.8
dsgdb9nsd_002251,0.0,1.8
dsgdb9nsd_016355,0.0,1.1
dsgdb9nsd_016355,0.0,0.9
dsgdb9nsd_016355,0.0,0.9
dsgdb9nsd_016355,0.0,0.9
dsgdb9nsd_016355,0.0,1.2
dsgdb9nsd_016355,0.0,1.1
dsgdb9nsd_016355,0.0,1.2
dsgdb9nsd_016355,0.0,0.9
dsgdb9nsd_013562,0.0,1.3
dsgdb9nsd_013562,0.0,1.3
dsgdb9nsd_013562,0.0,1.2
dsgdb9nsd_013562,0.0,1.2
dsgdb9nsd_013562,0.0,1.2
dsgdb9nsd_013562,0.0,1.2
dsgdb9nsd_013562,0.0,1.3
dsgdb9nsd_013562,0.0,1.3
dsgdb9nsd_020202,1.1,0.6
dsgdb9nsd_020202,1.1,0.6
dsgdb9nsd_020202,0.7,1.3
dsgdb9nsd_020202,1.0,0.8
dsgdb9nsd_020202,1.1,0.6
dsgdb9nsd_020202,0.7,1.3
dsgdb9nsd_020202,1.1,0.6
dsgdb9nsd_009439,0.0,1.2
dsgdb9nsd_009439,0.0,1.2
dsgdb9nsd_009439,0.0,1.1
dsgdb9nsd_009439,0.0,1.6
dsgdb9nsd_009439,0.0,1.2
dsgdb9nsd_009439,0.0,1.2
dsgdb9nsd_009439,0.0,1.0
dsgdb9nsd_009439,0.0,1.2
dsgdb9nsd_009439,0.0,1.3
dsgdb9nsd_009439,0.0,1.1
dsgdb9nsd_011629,0.0,0.3
dsgdb9nsd_011629,0.0,0.3
dsgdb9nsd_011629,0.0,0.3
dsgdb9nsd_011629,0.0,0.4
dsgdb9nsd_011629,0.0,0.4
dsgdb9nsd_003654,1.1,1.0
dsgdb9nsd_003654,1.1,0.6
dsgdb9nsd_003654,0.9,1.4
dsgdb9nsd_003654,1.1,0.6
dsgdb9nsd_003654,1.0,0.8
dsgdb9nsd_003654,1.0,1.7
dsgdb9nsd_003654,1.0,1.0
dsgdb9nsd_003654,1.0,1.7
dsgdb9nsd_003654,1.0,0.5
dsgdb9nsd_003654,1.0,0.5
dsgdb9nsd_003654,1.0,0.5
dsgdb9nsd_003654,1.1,0.6
dsgdb9nsd_003654,1.0,1.7
dsgdb9nsd_003654,1.2,1.7
dsgdb9nsd_003654,1.0,0.5
dsgdb9nsd_003654,1.0,1.7
dsgdb9nsd_003654,1.1,0.6
dsgdb9nsd_003654,1.0,1.7
dsgdb9nsd_003654,1.0,1.1
dsgdb9nsd_003654,1.1,0.6
dsgdb9nsd_003654,1.0,1.7
dsgdb9nsd_005246,0.5,1.7
dsgdb9nsd_005246,0.1,1.9
dsgdb9nsd_005246,0.3,1.1
dsgdb9nsd_005246,0.1,1.9
dsgdb9nsd_005246,0.1,1.9
dsgdb9nsd_005246,0.5,1.7
dsgdb9nsd_066397,0.0,1.1
dsgdb9nsd_066397,0.0,1.1
dsgdb9nsd_066397,0.0,1.1
dsgdb9nsd_066397,0.0,1.1
dsgdb9nsd_001982,0.1,1.1
dsgdb9nsd_001982,0.0,1.1
dsgdb9nsd_001982,0.0,1.1
dsgdb9nsd_001982,0.0,1.1
dsgdb9nsd_001982,0.0,1.1
dsgdb9nsd_001982,0.0,1.1
dsgdb9nsd_001982,0.0,1.1
dsgdb9nsd_001982,0.1,1.1
dsgdb9nsd_001982,0.0,1.1
dsgdb9nsd_004138,0.0,1.1
dsgdb9nsd_004138,0.0,1.1
dsgdb9nsd_004138,0.0,1.1
dsgdb9nsd_004138,0.0,1.2
dsgdb9nsd_004138,0.0,1.1
dsgdb9nsd_004138,0.0,1.1
dsgdb9nsd_004138,0.0,1.6
dsgdb9nsd_004138,0.0,1.1
dsgdb9nsd_064922,1.1,0.7
dsgdb9nsd_064922,1.1,0.6
dsgdb9nsd_064922,1.1,0.7
dsgdb9nsd_064922,1.2,0.2
dsgdb9nsd_064922,1.1,0.6
dsgdb9nsd_064922,0.7,0.6
dsgdb9nsd_064922,1.3,0.2
dsgdb9nsd_064922,1.1,0.0
dsgdb9nsd_064922,1.3,0.6
dsgdb9nsd_001866,0.0,1.9
dsgdb9nsd_001866,0.0,1.9
dsgdb9nsd_001866,0.0,1.9
dsgdb9nsd_080249,1.2,1.9
dsgdb9nsd_080249,1.1,0.6
dsgdb9nsd_080249,1.1,0.7
dsgdb9nsd_080249,0.9,1.4
dsgdb9nsd_080249,0.9,1.4
dsgdb9nsd_080249,0.9,2.0
dsgdb9nsd_080249,0.9,1.4
dsgdb9nsd_080249,0.9,1.4
dsgdb9nsd_080249,0.9,1.2
dsgdb9nsd_080249,1.1,0.6
dsgdb9nsd_080249,0.9,0.9
dsgdb9nsd_080249,0.9,0.0
dsgdb9nsd_053671,0.3,0.4
dsgdb9nsd_053671,0.3,0.4
dsgdb9nsd_053671,0.3,0.4
dsgdb9nsd_016543,0.0,0.3
dsgdb9nsd_016543,0.0,0.3
dsgdb9nsd_016543,0.0,0.3
dsgdb9nsd_016543,0.0,0.1
dsgdb9nsd_016543,0.0,0.1
dsgdb9nsd_016543,0.0,0.5
dsgdb9nsd_020627,0.0,0.9
dsgdb9nsd_020627,0.0,0.9
dsgdb9nsd_020627,0.0,0.9
dsgdb9nsd_020627,0.0,1.2
dsgdb9nsd_020627,0.0,0.9
dsgdb9nsd_020627,0.0,1.2
dsgdb9nsd_005244,0.0,0.3
dsgdb9nsd_005244,0.0,0.3
dsgdb9nsd_005244,0.0,0.3
dsgdb9nsd_005244,0.0,0.3
dsgdb9nsd_005244,0.0,0.3
dsgdb9nsd_005244,0.0,0.3
dsgdb9nsd_017803,0.6,1.5
dsgdb9nsd_017803,0.6,1.8
dsgdb9nsd_017803,0.6,1.5
dsgdb9nsd_017803,0.6,1.5
dsgdb9nsd_017803,0.6,1.5
dsgdb9nsd_017803,0.8,1.9
dsgdb9nsd_017803,0.6,0.7
dsgdb9nsd_017803,0.8,1.9
dsgdb9nsd_019120,0.2,0.0
dsgdb9nsd_019120,0.2,1.6
dsgdb9nsd_019120,0.2,1.0
dsgdb9nsd_019120,0.2,1.6
dsgdb9nsd_019120,0.1,1.5
dsgdb9nsd_019120,0.2,0.7
dsgdb9nsd_019120,0.2,1.2
dsgdb9nsd_019120,0.2,0.7
